Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
184172,1632704,6326632699,3738460925,1692309436,806738598,186777,4842469137,809931748,986052887,868197548,765410190,3435176,727287,585852759,991444152,2
184245,1671122,6209515398,3851374477,1612285545,784414055,189905,4843428743,725508263,970195624,829066299,780001084,3370249,769525,608401691,980917253,2
184246,1642028,6465775398,3652053644,1770449185,825208377,186178,4843441887,754945667,989622834,858710583,749089102,3509317,681610,561134483,993460088,2
184259,1644594,6281734097,3775461788,1663831989,799232312,186648,4843612756,815168246,987200506,856093443,771063003,3409187,743344,594538154,989211600,2
184362,1653005,6157104168,3845050670,1601306380,781032714,187863,4844966346,785093771,981364079,847877168,786890430,3339682,789845,619196549,991523384,2
184398,1623758,6138688830,3856430029,1591806096,778037997,187032,4845439356,812054114,985916848,878867617,789328062,3329043,797130,623038789,991756943,2
184491,1656324,6186363355,3831531609,1614592802,785114057,187848,4846661086,766795511,982129168,845073453,783442680,3353206,779236,613782433,991008698,2
184715,1664133,6438353873,3685698852,1746847513,819932780,187214,4849602484,798733028,986651639,838177431,753236398,3485561,692114,567365072,991100265,2
184827,1607292,5998428246,3934595067,1524535090,754815056,186978,4851072514,791838571,988495973,899053865,808723938,3245429,856353,654034408,997098405,2
184936,1622171,6216169728,3803633655,1634271408,790940189,186576,4852502740,749362821,991210016,883157289,780625844,3361255,769933,609376708,995886931,2
185104,1607624,5887555844,4025758805,1462471084,729693661,187253,4854706301,796639639,988523548,900029419,824570744,3180675,907007,679916911,994358823,2
185149,1647795,6450968411,3685878257,1750184884,820693835,186539,4855296371,833141340,992548475,856889603,752646124,3484204,689678,566476188,991438062,2
185350,1641849,6046545875,3929410131,1538792255,760053674,187679,4857931140,828002430,987590514,864044338,803422523,3262231,838437,645487750,993271550,2
185677,1612790,5824894601,4087146632,1425173874,712503289,187533,4862214505,767399858,990103075,897041077,834730040,3137112,939494,696774240,993024444,2
185896,1652683,6181100834,3876740194,1594406776,778864267,187616,4865081072,806693224,990832338,855265176,787089744,3325032,787177,619510265,987751364,2
185950,1641868,6229177351,3830486917,1626210319,788584341,188551,4865787638,813920915,986205324,866821290,781128448,3349921,769315,610161652,992251175,2
186003,1660027,6333096037,3742694279,1692122189,806690699,187431,4866481019,778470205,992381196,848202424,768420531,3404835,732271,590470112,999147579,2
186103,1646095,6220727101,3848835009,1616262346,785618328,189236,4867789015,797664052,983443954,863084757,782511262,3342626,773090,612323875,989676023,2
186401,1757418,6722481021,3597590937,1868606281,844751849,191438,4871684764,773047175,973688609,758416829,724685536,3606462,613563,525169126,981334328,2
186431,1677124,6428633744,3750821166,1713927020,812145171,189926,4872076781,814002532,981598096,832909174,757871264,3448264,701717,574368853,984426296,2
186439,1663337,6278109193,3826947468,1640500489,792732192,188370,4872181313,848622642,989748898,846810301,776058709,3367380,753443,602267119,988019504,2
186509,1672052,6556987562,3661175097,1790951645,829597171,189519,4873095877,844016146,984117687,838320523,743191264,3515641,661587,552333255,989202152,2
186519,1621151,5834342733,4105504252,1421102592,710518061,188837,4873226515,833016239,987724863,891838066,835265725,3128015,939177,697668832,991458985,2
186542,1664973,6246485737,3839255226,1627004554,788818326,188989,4873526969,765385294,987052156,845613879,780203009,3348568,765366,608716736,990384901,2
186618,1640612,6098680528,3918326654,1556450257,766296076,188480,4874519642,802865256,990120968,871267726,799274469,3268002,822708,638839677,994322180,2
186765,1648501,6358735911,3775268810,1684313417,804676337,188680,4876439106,808044754,989850541,863628422,766888132,3404672,726412,588117407,990574040,2
187129,1600835,5763698505,4162622526,1384631556,691669896,189047,4881188818,773110181,989854375,917609326,846884828,3080067,977321,717213912,993077015,2
187588,1654357,5931580854,4058803103,1461411333,729228705,189950,4887171572,716110462,987565149,861303973,823923958,3162026,898863,678850688,992080089,2
187645,1652744,6305905427,3812804430,1653875918,796498670,189828,4887914017,796641831,988500116,863248202,775132782,3360551,748333,600830830,993699640,2
187761,1664833,6150686123,3937663939,1562013980,768208999,192202,4889424610,816710816,976894101,851282885,794939705,3275806,806928,631929134,987082142,2
187777,1674447,6384466932,3769398753,1693762680,807109712,190000,4889632931,821206158,988300000,841607213,765863929,3400026,721553,586547558,993472364,2
188247,1691965,6641887128,3680132441,1804795679,832463864,194252,4895748406,727547132,969086547,826333154,737102018,3528283,642471,543319385,980580479,2
188362,1657968,6398234602,3778240130,1693443080,807028193,191016,4897243583,810619362,986105876,861094606,765405442,3396776,719139,585845491,992095992,2
188557,1648893,6204363873,3901882187,1590095132,777491708,190364,4899777840,733570650,990507659,871500369,789730896,3290445,789498,623674888,991702404,2
188888,1655013,6301989920,3848905254,1637346077,791827784,191255,4904076581,778823238,987623853,866585491,778179058,3336363,754695,605562647,991515624,2
188980,1696319,6500019913,3747298894,1734588059,817093087,192822,4905270728,645608713,980074888,825297740,754654723,3439528,688132,569503751,987854406,2
189236,1659042,6167189284,3942323971,1564353749,769005963,191867,4908592043,696242770,986287376,863970397,795920446,3258994,806755,633489356,991001449,2
189378,1715619,6510513743,3784024657,1720526247,813748237,195616,4910433367,736885112,968110993,808532898,754231319,3437841,686252,568864882,978746961,2
189503,1676898,6511912386,3732266916,1744760633,819454304,191559,4912053679,796686342,989267014,846862028,754318146,3436311,686263,568995866,992761587,2
190062,1654448,6315148944,3846502895,1641789728,793100038,191654,4919293185,763718336,991693364,872567264,778967088,3322678,754648,606789725,996221137,2
190130,1653353,6320055466,3852937073,1640321486,792681037,191870,4920173113,814924350,990931360,874036032,778501572,3324071,753161,606064697,994140945,2
190239,1658790,6153651524,3945142925,1559804458,767452340,192195,4921583259,790134071,989822836,868813582,799782575,3234695,816396,639652167,997732301,2
190505,1693703,6480574493,3763201004,1722090977,814125178,192570,4925022837,781703289,989276627,834529569,759967013,3401787,699948,577549860,994593403,2
190600,1660623,6198668961,3949029049,1569669122,770800216,192978,4926250676,780316057,987677352,868541677,794727176,3252187,800253,631591284,991389336,2
190728,1696174,6659885050,3689420171,1805130547,832532268,192377,4927904543,836654750,991428289,833073875,739938378,3491823,645675,547508804,988324866,2
190919,1627569,5968968718,4088116613,1460077900,728641811,192563,4930371392,777129669,991462534,905691301,826000541,3126440,897741,682276894,996177415,2
191042,1677604,6290483912,3894610204,1615176765,785290653,193440,4931959338,775250988,987603391,853021179,784034966,3292723,767497,614710827,992866646,2
191093,1686806,6357172404,3864785077,1644896748,793982285,194125,4932617604,767047462,984381198,843964868,775913770,3326743,743794,602042178,990297221,2
191366,1681844,6428971264,3833926337,1676863533,802723457,193330,4936139774,784119778,989841204,850165002,767796211,3359516,720179,589511021,988529534,2
191369,1683208,6504560824,3813812679,1705527085,810073020,194562,4936178466,824894824,983588779,848800992,758879592,3398963,695373,575898236,982210039,2
191554,1682544,6353960003,3859308518,1646398564,794406592,193468,4938563837,712504557,990106891,850292266,777241883,3317059,746720,604104945,994597514,2
191584,1634627,5806355825,4210280125,1379090144,688626991,193466,4938950546,771318719,990272193,901014467,850611071,3030710,978697,723539194,997825771,2
191756,1699140,6599922340,3730010084,1769411393,824981528,193517,4941167090,662012870,990900024,834642506,748670490,3441834,667010,560507502,991768360,2
192018,1667608,6375186106,3851775668,1655129129,796845999,193459,4944541545,818487560,992551393,867688549,775591718,3320098,741077,601542513,995630536,2
192106,1680348,6052438765,4074641658,1485391667,739439411,194851,4945674433,814008475,985912312,854972855,817137459,3150572,866462,667713627,991816257,2
192239,1729088,6785730082,3641296181,1863547963,843829857,194337,4947386147,820272231,989204320,808010806,729086788,3529841,615250,531567543,990601614,2
192812,1678819,6548477552,3782192824,1731397064,816342390,194740,4954753910,814955704,990099620,859678711,756626845,3396302,686615,572484183,991197433,2
193432,1682466,6389842855,3877218947,1648047980,794871003,195899,4962713689,788032363,987406776,858708166,776656610,3303405,741409,603195490,994095108,2
193584,1693359,6370427226,3905938547,1630959409,789977336,197382,4964663171,800595533,980758124,848362069,779329705,3290782,748796,607354789,990571008,2
193700,1638311,5781835433,4299621282,1344731327,668576945,195583,4966150419,810477207,990372374,906873665,858922824,2984943,1002148,737748418,992073409,2
194219,1695206,6398675050,3921446533,1631712940,790197019,197270,4972799123,820812449,984533888,849291184,777160753,3294567,741347,603978837,985520083,2
194330,1672373,6280549768,3958854849,1586456187,776322666,196056,4974219946,717082225,991196393,873139066,792003906,3231899,784417,627270187,995136668,2
195076,1671831,6298558160,3971060279,1586114971,776212545,196829,4983758395,796257822,991093792,877059300,791253850,3228771,780693,626082656,993039073,2
195106,1648761,6198388104,4040092287,1534219435,758393270,197343,4984141597,791049375,988664407,901913894,804102859,3176934,819284,646581408,991997763,2
195332,1691955,6248906194,4023179203,1553225914,765175845,198864,4987027439,758806620,982239118,857443761,798064059,3199121,800500,636906242,989259279,2
195455,1716411,6338275833,3968950789,1596965085,779672291,198403,4988597350,759024962,985141354,833708195,787059049,3242831,767597,619461947,989259100,2
196076,1692040,6413045356,3931082329,1631368875,790096756,199295,4996515956,803965787,983848064,860623204,779117514,3270694,743415,607024101,990280225,2
196157,1685806,6430574262,3906051794,1646310546,794381762,198513,4997547892,804502428,988131760,867358192,777154215,3278279,737657,603968674,994319997,2
196212,1747118,6827367865,3700172739,1845148415,840403107,199571,4998248469,838269221,983168897,807776013,732090107,3479587,616546,535955924,988918224,2
196264,1668132,6280231974,4008060181,1566900618,769868483,198006,4998910741,834455782,991202287,886318231,795975493,3199890,792344,633576985,992752170,2
196411,1687198,6548413345,3840744664,1704985339,809938142,197945,5000782461,766673433,992250373,867048851,763663226,3334036,699451,583181523,994315947,2
197245,1702646,6420772453,3960853901,1621057634,787056268,200777,5011388371,802082825,982408344,855002023,780496180,3255227,745151,609174287,987506628,2
197598,1687798,6416806395,3951927607,1623715572,787846689,199491,5015870688,840263308,990510850,871668742,781677111,3247405,747869,611019106,992121238,2
198209,1672222,6171342071,4121567577,1497328857,744290547,200587,5023619581,786762196,988144795,890728542,814023842,3113553,843305,662634815,992182230,2
198281,1725184,6506859375,3924759280,1657900246,797610692,201595,5024531920,708956665,983561100,837182461,772190028,3281635,719725,596277439,988568512,2
198323,1689617,6465186691,3933605137,1643577956,793608541,201273,5025064042,738922111,985343290,872984246,777249642,3259928,733888,604117006,992913394,2
198671,1686769,6232703818,4101004500,1519799312,753033996,201134,5029470883,792427167,987754432,877471703,806948482,3137199,820550,651165852,989641414,2
198796,1739161,6893857988,3727612894,1849402871,841205810,202308,5031052857,825324864,982640331,825919899,729787713,3467805,606765,532590107,984973672,2
198997,1716787,6536835728,3922606567,1666452043,799942038,201507,5033595630,759298687,987543857,848444739,770035509,3284892,712433,592954686,988130548,2
199021,1747665,7054098964,3647685377,1933856195,855924066,202063,5033899159,783763242,984945289,818827445,713613345,3544399,566989,509244006,984804677,2
199437,1707904,6345901354,4037199053,1571857436,771532417,201610,5039157420,794193191,989221765,859188955,794080642,3181908,780415,630564066,991156816,2
199669,1690464,6257629325,4110656520,1522294381,753974953,202954,5042087531,764470531,983814066,878028583,805750432,3134001,814857,649233758,988324903,2
199788,1749634,6859410473,3756152944,1826179758,836745993,202653,5043589814,792627094,985862533,820134052,735280362,3433345,619026,540637211,987300730,2
200116,1773379,6361081262,4023250586,1581080056,774577472,202634,5047728249,773419082,987573655,799629034,793533055,3178697,777480,629694710,995597747,2
200419,1716101,6512283237,3947898344,1649556972,795294421,202151,5051548241,786650967,991432147,855190891,775695414,3249334,725670,601703375,992543997,2
200662,1706597,6356740950,4037872339,1574279823,772338574,202914,5054609713,775011104,988901702,865790956,795157417,3167885,781199,632275318,995378275,2
200714,1688800,6121030514,4206495529,1455137768,726449214,203767,5055264602,711860319,985017201,884364069,825884561,3049628,875193,682085309,992528094,2
201447,1780967,6607194827,4006828906,1648983518,795133675,210441,5064487008,693150968,957261180,798102963,766510923,3279868,698408,587538996,968842120,2
