feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,target
32,3,164197,1,13,2,7,2,1,1,0,0,44,1,1
39,1,201105,1,13,2,2,3,1,2,0,0,55,1,1
42,1,102343,11,15,2,4,2,3,1,0,0,72,4,1
36,3,129573,7,12,2,6,2,1,1,0,0,60,1,1
57,7,258883,2,9,2,8,2,1,1,5178,0,60,41,1
28,3,535978,6,10,2,7,2,1,1,0,0,40,1,1
35,3,192626,6,10,2,4,2,1,1,0,0,50,1,1
45,3,202812,1,13,2,4,2,1,1,0,0,40,1,1
41,3,227890,6,10,3,7,1,1,1,0,0,46,1,1
33,3,101352,11,15,1,4,1,1,2,0,0,50,1,1
37,3,169426,2,9,2,7,2,1,1,0,0,60,1,1
28,3,132686,6,10,2,2,2,1,1,0,0,40,1,1
49,5,149210,1,13,2,13,2,2,1,15024,0,40,1,1
42,1,104663,10,16,1,2,1,1,2,0,0,40,15,1
33,3,188246,1,13,2,2,2,1,1,0,0,65,1,1
43,3,266439,1,13,2,10,2,1,1,0,1887,40,1,1
54,1,93449,4,14,2,4,2,3,1,0,0,40,4,1
47,7,116927,2,9,2,2,2,1,1,0,0,42,1,1
35,3,164526,2,9,2,5,2,1,1,0,0,40,31,1
46,5,149949,1,13,2,4,2,1,1,0,0,45,1,1
36,3,32334,8,11,2,2,3,1,2,0,0,50,1,1
26,3,176795,1,13,1,1,4,1,2,0,0,40,1,1
31,3,154227,2,9,2,7,2,1,1,0,0,43,1,1
54,7,98051,6,10,2,6,2,1,1,0,0,54,1,1
42,4,272625,8,11,3,1,5,2,2,0,0,40,1,1
42,3,136986,1,13,2,2,2,1,1,0,0,40,1,1
36,7,337778,6,10,2,2,2,1,1,0,0,60,31,1
25,3,199224,1,13,2,4,2,1,1,0,0,45,1,1
51,3,182314,4,14,2,11,2,1,1,0,0,40,1,1
55,6,208640,2,9,2,12,2,1,1,0,0,30,1,1
36,3,226013,2,9,2,10,2,2,1,5178,0,40,1,1
37,3,105044,6,10,2,2,2,1,1,0,0,42,1,1
45,5,167159,1,13,2,13,2,1,1,0,0,50,1,1
43,3,35910,6,10,2,6,2,1,1,0,0,43,1,1
41,3,116493,2,9,3,7,1,1,1,13550,0,44,1,1
42,5,19700,1,13,2,4,3,1,2,0,0,50,1,1
45,3,106113,6,10,2,2,2,1,1,0,0,40,1,1
40,3,155972,2,9,2,8,2,1,1,0,0,60,1,1
38,3,120074,1,13,2,10,2,1,1,0,0,50,1,1
42,5,222596,2,9,2,7,2,1,1,0,0,40,1,1
35,3,297574,7,12,2,2,2,1,1,0,0,99,1,1
39,3,86551,2,9,2,5,2,1,1,0,0,40,1,1
31,3,217460,1,13,2,2,2,1,1,0,0,40,1,1
37,3,191754,1,13,2,1,2,1,1,0,0,50,1,1
45,3,48271,6,10,2,1,3,1,2,0,0,40,1,1
19,3,323605,9,4,1,5,1,1,1,0,0,60,1,1
47,3,160187,2,9,5,4,6,2,2,14084,0,38,1,1
33,3,198660,2,9,2,10,2,1,1,99999,0,56,1,1
50,3,159650,6,10,2,11,2,1,1,0,0,60,1,1
55,5,161662,4,14,2,2,2,1,1,0,0,55,1,1
34,3,287737,6,10,2,2,3,1,2,0,1485,40,1,1
40,5,99679,11,15,1,2,1,1,1,0,0,60,1,1
48,3,345831,6,10,2,11,2,1,1,0,0,40,1,1
39,3,286789,10,16,2,2,2,1,1,0,0,45,1,1
40,5,202872,4,14,2,4,3,1,2,0,0,40,1,1
35,4,49657,1,13,2,4,2,1,1,7298,0,40,1,1
36,3,128516,2,9,2,1,3,1,2,0,0,40,1,1
32,3,151053,2,9,2,3,2,1,1,0,0,40,1,1
49,5,186539,4,14,2,13,2,1,1,0,0,40,1,1
52,3,198863,11,15,3,2,1,1,1,0,2559,60,1,1
32,3,159442,11,15,1,6,1,1,2,13550,0,50,1,1
30,7,127651,2,9,2,7,2,1,1,0,1887,48,1,1
41,3,124956,1,13,5,4,1,2,2,99999,0,60,1,1
49,1,36177,1,13,2,2,2,1,1,0,0,45,1,1
47,3,239865,2,9,2,7,2,1,1,0,1977,45,1,1
41,3,136419,7,12,2,11,2,1,1,0,0,75,1,1
39,7,283338,1,13,2,2,2,1,1,7298,0,40,1,1
32,7,124919,1,13,2,5,2,3,1,0,0,50,13,1
38,2,127961,6,10,2,10,2,1,1,0,0,45,1,1
54,5,286342,4,14,1,4,1,1,2,0,0,32,1,1
49,4,94754,4,14,2,1,2,1,1,0,0,40,1,1
59,3,139344,6,10,2,1,3,1,2,0,0,40,1,1
41,5,189956,1,13,2,4,3,2,2,0,0,40,1,1
45,3,207277,1,13,2,2,2,1,1,0,0,50,1,1
54,3,123011,6,10,2,6,2,1,1,0,0,45,1,1
43,3,183273,4,14,2,2,3,1,2,15024,0,32,1,1
29,3,124680,1,13,1,6,1,1,2,13550,0,35,1,1
50,5,133963,1,13,1,4,4,1,2,0,0,40,1,1
49,3,165152,2,9,2,6,2,1,1,0,0,48,1,1
61,4,229062,6,10,2,1,2,1,1,0,1887,40,1,1
39,3,336880,2,9,2,10,2,1,1,0,0,40,1,1
46,3,459189,6,10,2,7,2,1,1,0,1902,50,1,1
51,3,137815,6,10,2,1,2,1,1,7298,0,40,1,1
58,3,289364,6,10,2,2,2,1,1,7688,0,45,1,1
35,3,359131,1,13,2,4,3,1,2,7298,0,8,5,1
51,5,155118,4,14,2,4,3,1,2,0,0,70,1,1
35,3,206951,6,10,2,6,2,1,1,0,0,40,1,1
73,5,181902,4,14,2,4,2,1,1,0,0,10,16,1
36,5,61778,2,9,2,4,2,1,1,15024,0,40,1,1
40,1,377018,1,13,2,4,2,1,1,0,0,60,1,1
36,1,340091,10,16,2,4,3,1,2,0,0,36,1,1
42,3,247695,2,9,2,10,2,1,1,0,0,45,1,1
29,3,81648,2,9,2,6,2,1,1,0,1887,55,1,1
49,1,122177,6,10,2,10,2,1,1,0,0,40,1,1
33,3,112115,1,13,2,2,2,1,1,0,1902,45,1,1
47,4,224559,2,9,2,8,2,2,1,0,0,40,1,1
47,3,192793,10,16,2,4,2,1,1,0,0,40,13,1
37,5,51158,6,10,2,11,3,1,2,7298,0,36,1,1
51,3,186303,1,13,2,6,2,1,1,0,0,40,1,1
61,3,210488,2,9,2,2,2,1,1,0,0,50,1,1
43,3,180985,6,10,2,8,2,1,1,0,0,60,1,1
74,7,167537,6,10,2,2,2,1,1,0,0,35,1,1
28,2,33363,2,9,2,9,2,1,1,0,0,70,1,1
44,1,166597,4,14,2,1,2,1,1,0,0,40,1,1
37,2,80324,2,9,2,2,2,1,1,0,0,60,1,1
60,3,139391,6,10,4,10,1,1,1,0,0,50,1,1
73,6,139049,2,9,7,12,1,1,2,0,0,22,1,1
49,3,340755,4,14,2,6,2,1,1,0,0,40,1,1
69,7,107850,4,14,2,2,2,1,1,6514,0,40,1,1
63,3,118798,2,9,2,7,2,1,1,99999,0,40,1,1
46,3,78529,1,13,2,11,2,1,1,0,0,60,1,1
53,5,192982,4,14,2,1,2,1,1,0,0,38,1,1
41,6,277390,1,13,2,12,3,1,2,0,0,30,1,1
41,3,178002,2,9,2,1,3,1,2,0,0,40,1,1
64,4,341695,6,10,2,1,3,1,2,0,0,40,1,1
34,3,203034,1,13,5,6,1,1,1,0,2824,50,1,1
34,3,230246,1,13,2,4,2,1,1,0,0,42,1,1
58,3,201112,6,10,3,1,1,2,2,0,0,55,1,1
42,3,190543,6,10,2,11,3,1,2,0,0,40,1,1
38,3,100295,9,4,2,10,3,1,2,0,0,50,11,1
36,3,172256,2,9,2,10,2,1,1,0,0,44,1,1
43,3,188808,4,14,2,2,2,1,1,0,0,45,1,1
42,7,78765,6,10,3,2,5,1,1,0,0,90,1,1
46,5,375675,16,8,2,5,2,1,1,0,0,35,1,1
40,3,126845,6,10,2,1,2,1,1,0,0,40,1,1
54,3,153486,2,9,3,8,1,1,1,0,0,56,1,1
44,3,125461,4,14,2,2,2,1,1,0,0,35,1,1
51,3,196501,1,13,3,2,1,1,1,14084,0,50,1,1
49,1,207120,2,9,2,3,2,1,1,0,0,40,1,1
54,3,35557,6,10,2,6,2,1,1,7298,0,50,1,1
35,3,163237,1,13,2,6,2,1,1,0,0,52,1,1
25,3,299908,6,10,2,2,3,2,2,0,0,40,1,1
47,2,61885,1,13,2,6,2,1,1,0,0,40,1,1
64,3,256466,2,9,2,11,2,3,1,0,0,60,14,1
36,3,210945,1,13,2,4,2,1,1,0,0,40,1,1
39,5,287031,4,14,2,4,2,1,1,0,0,45,1,1
43,3,120277,2,9,2,7,2,1,1,0,0,40,1,1
51,3,205884,6,10,2,11,3,1,2,0,0,40,1,1
41,5,112763,4,14,3,4,5,1,2,7430,0,36,1,1
42,3,34278,6,10,2,6,2,1,1,0,0,50,1,1
49,2,43348,10,16,1,4,1,1,1,99999,0,70,1,1
39,3,125550,2,9,2,1,3,1,2,0,0,40,1,1
52,3,110954,2,9,2,7,2,1,1,0,0,45,26,1
36,2,241998,6,10,2,6,2,1,1,99999,0,20,1,1
44,3,115323,4,14,2,2,2,1,1,0,0,40,1,1
28,2,190836,2,9,2,6,2,1,1,0,0,50,1,1
38,7,159179,11,15,2,4,2,1,1,0,0,45,1,1
64,6,205479,1,13,2,12,2,1,1,0,0,50,1,1
50,5,100480,4,14,2,2,2,1,1,0,0,60,1,1
43,4,203637,1,13,2,1,2,1,1,7298,0,40,1,1
38,3,167140,11,15,2,4,2,1,1,99999,0,70,1,1
30,7,109282,1,13,2,6,2,1,1,0,0,52,1,1
31,3,227446,6,10,2,2,2,1,1,0,0,40,2,1
34,3,228873,10,16,2,4,2,1,1,0,0,45,1,1
37,7,39089,6,10,2,2,2,1,1,3103,0,50,1,1
51,3,204304,6,10,3,2,1,1,2,0,0,50,1,1
40,3,116103,6,10,5,7,5,1,1,4934,0,47,1,1
50,3,134766,1,13,2,2,2,1,1,0,1902,50,1,1
58,4,81973,6,10,2,11,2,3,1,0,1485,40,1,1
29,3,134890,1,13,2,11,2,1,1,0,0,40,1,1
57,3,245193,4,14,2,2,2,1,1,0,0,60,1,1
53,3,33304,6,10,2,8,2,1,1,0,0,40,1,1
47,3,148995,2,9,2,7,2,1,1,0,0,40,1,1
37,3,361888,1,13,1,4,1,1,1,10520,0,40,1,1
47,5,123681,4,14,2,4,2,1,1,7688,0,60,1,1
58,2,222311,2,9,2,5,2,1,1,7688,0,55,1,1
50,3,195298,6,10,2,2,2,1,1,0,0,50,1,1
47,3,129513,1,13,2,2,2,1,1,0,0,60,1,1
43,3,350661,11,15,5,11,1,1,1,0,0,50,17,1
43,3,125461,1,13,2,6,2,1,1,0,1902,55,1,1
37,3,152909,8,11,2,1,2,1,1,7688,0,40,1,1
31,5,192565,4,14,2,4,2,1,1,0,0,90,1,1
31,5,149184,1,13,2,13,2,1,1,0,0,97,1,1
38,3,172538,1,13,2,11,2,1,1,0,1977,40,1,1
31,3,339482,2,9,2,7,2,1,1,0,1848,40,1,1
31,7,455995,6,10,1,2,1,1,1,0,0,65,1,1
65,2,111483,6,10,2,2,2,1,1,0,2174,10,1,1
26,3,293690,1,13,2,7,2,1,1,0,0,58,1,1
60,3,85413,2,9,2,8,2,1,1,0,0,44,1,1
53,3,177727,2,9,2,10,2,1,1,0,0,40,1,1
44,3,205822,6,10,2,6,2,1,1,0,0,40,1,1
57,7,61885,2,9,2,4,2,2,1,0,0,60,1,1
51,3,175070,7,12,2,6,2,1,1,5178,0,45,1,1
65,3,113323,1,13,2,2,2,1,1,0,0,40,1,1
58,3,234213,2,9,3,7,1,1,1,14344,0,48,1,1
47,3,30840,4,14,3,4,1,1,1,0,0,40,1,1
56,2,48102,6,10,2,2,3,1,2,0,1977,50,1,1
27,3,188576,1,13,5,4,1,3,1,0,0,40,14,1
46,3,83064,7,12,2,10,2,1,1,0,0,40,1,1
40,3,235786,6,10,2,7,2,1,1,0,0,44,1,1
55,1,120781,10,16,2,4,2,3,1,0,0,40,4,1
50,5,311551,4,14,2,4,2,1,1,7688,0,50,1,1
29,3,105422,2,9,2,4,2,1,1,0,0,40,1,1
51,2,176240,7,12,2,6,2,1,1,0,0,40,1,1
49,3,133969,10,16,2,4,2,5,1,0,0,50,1,1
56,3,161662,1,13,2,2,2,1,1,0,0,42,1,1
45,7,122206,7,12,2,2,2,1,1,0,0,50,1,1
36,2,408427,11,15,2,4,2,1,1,0,0,60,1,1
50,2,198581,11,15,2,4,2,1,1,0,0,50,1,1
34,3,103408,6,10,3,4,1,2,1,0,0,40,12,1
38,3,108726,2,9,2,2,2,1,1,0,0,40,1,1
31,3,180551,2,9,2,1,3,1,2,0,0,40,1,1
56,3,70720,16,8,2,4,2,1,1,0,0,40,1,1
52,7,81436,11,15,2,6,2,1,1,0,0,40,1,1
50,3,283676,6,10,2,7,2,1,1,0,0,40,1,1
64,2,149698,11,15,2,4,2,1,1,0,0,40,1,1
41,3,171615,7,12,2,11,2,1,1,0,0,45,1,1
38,3,117802,2,9,2,10,2,1,1,0,0,65,1,1
36,3,206521,1,13,2,6,2,1,1,0,0,60,1,1
53,3,375134,6,10,2,6,2,1,1,0,0,60,1,1
33,3,168981,4,14,3,2,4,1,2,14084,0,50,1,1
44,7,352971,1,13,2,2,2,1,1,0,0,45,1,1
43,2,130126,1,13,2,7,2,1,1,0,0,40,1,1
25,3,253267,6,10,2,1,2,2,1,0,1902,36,1,1
61,3,170262,2,9,2,2,3,1,2,15024,0,38,1,1
37,3,202027,4,14,2,1,2,1,1,7688,0,50,1,1
30,3,231413,6,10,2,7,2,1,1,0,0,40,1,1
35,3,202397,1,13,2,7,2,3,1,0,0,40,14,1
51,3,189762,6,10,2,2,3,1,2,0,0,15,1,1
48,3,159726,2,9,2,8,2,1,1,0,0,55,1,1
36,3,175759,1,13,2,2,2,1,1,7298,0,50,1,1
37,3,189878,11,15,2,4,2,1,1,0,0,50,1,1
57,3,136107,5,5,2,7,2,2,1,0,0,40,1,1
54,3,210736,2,9,2,7,2,1,1,0,0,40,1,1
45,4,81487,6,10,2,1,2,1,1,0,0,40,8,1
52,3,358554,2,9,2,10,2,2,1,0,0,40,1,1
41,2,197176,1,13,2,9,2,1,1,0,0,75,1,1
56,3,32446,6,10,2,7,2,1,1,0,0,40,1,1
43,1,126701,1,13,2,2,2,1,1,0,0,35,1,1
28,3,119793,8,11,3,2,1,1,1,10520,0,50,1,1
52,6,92968,4,14,2,12,3,1,2,15024,0,40,1,1
35,7,135436,11,15,2,4,2,1,1,0,0,50,1,1
53,2,321865,11,15,3,4,1,1,1,0,0,60,1,1
34,3,55176,6,10,2,11,2,1,1,0,0,40,1,1
27,3,169117,2,9,2,1,3,2,2,0,1887,40,1,1
41,3,352834,1,13,2,4,2,1,1,7688,0,55,1,1
37,1,239409,4,14,2,4,2,1,1,0,0,60,1,1
68,5,233954,4,14,7,4,5,2,2,0,0,40,1,1
52,3,38795,2,9,3,7,1,1,1,0,0,40,1,1
70,6,410980,6,10,2,12,2,1,1,0,0,10,1,1
67,3,264095,6,10,2,3,2,1,1,9386,0,24,2,1
35,3,224512,4,14,2,6,2,1,1,0,0,55,1,1
28,3,189530,7,12,2,4,2,1,1,0,0,40,1,1
26,3,164488,4,14,2,4,2,1,1,0,1887,40,1,1
27,1,23740,2,9,1,8,1,4,1,0,0,38,1,1
48,7,184787,9,4,2,7,2,1,1,0,0,50,1,1
36,3,199439,4,14,2,2,2,1,1,0,0,45,1,1
48,5,407495,7,12,2,13,2,1,1,0,0,56,1,1
32,3,270968,1,13,3,2,1,1,2,0,0,50,1,1
55,4,145401,1,13,2,2,2,1,1,0,0,40,1,1
43,3,163455,2,9,2,7,2,1,1,0,0,40,1,1
57,3,127728,1,13,2,2,2,1,1,15024,0,50,1,1
51,6,172175,10,16,1,12,1,1,1,0,2824,40,1,1
46,3,110171,6,10,2,7,2,1,1,7688,0,40,1,1
40,3,79531,1,13,2,2,2,1,1,0,0,75,1,1
54,3,249322,1,13,2,6,2,1,1,7688,0,50,1,1
37,3,86551,1,13,2,2,2,1,1,0,0,50,1,1
35,3,241998,2,9,1,6,1,1,1,4787,0,40,1,1
68,3,186350,2,9,7,2,1,1,2,0,0,10,1,1
52,3,236497,1,13,2,2,2,1,1,0,0,48,1,1
52,7,114758,1,13,2,6,2,1,1,15024,0,50,1,1
46,3,190115,6,10,2,6,2,1,1,0,1887,40,1,1
45,3,203653,2,9,2,1,2,2,1,7298,0,40,1,1
41,4,106982,6,10,3,4,5,1,2,0,0,40,1,1
50,3,171225,1,13,2,2,2,3,1,0,0,40,14,1
31,3,178623,1,13,1,4,1,2,2,14084,0,60,1,1
47,3,198769,6,10,1,1,1,1,2,0,0,40,1,1
44,4,201435,8,11,2,7,2,2,1,0,0,40,1,1
56,3,99894,13,6,2,6,3,3,2,0,0,30,30,1
44,3,377018,8,11,2,7,2,1,1,0,0,40,1,1
38,3,217349,8,11,3,4,1,1,2,14344,0,40,1,1
39,3,123945,2,9,2,1,3,1,2,0,0,40,1,1
39,3,173476,11,15,2,7,2,1,1,7688,0,40,1,1
48,4,215389,2,9,2,8,2,2,1,0,0,40,1,1
53,3,346754,6,10,2,2,3,1,2,0,0,40,1,1
41,3,204235,8,11,2,6,2,1,1,0,0,40,1,1
36,3,99146,6,10,2,10,2,1,1,0,1887,40,1,1
36,3,241998,1,13,2,7,2,1,1,0,0,50,1,1
46,3,192779,1,13,1,6,1,1,1,0,0,45,1,1
51,3,145714,4,14,2,2,2,1,1,99999,0,50,5,1
37,4,32528,2,9,2,1,2,1,1,0,0,40,10,1
41,3,92733,2,9,2,7,2,1,1,0,0,40,1,1
27,3,155057,6,10,2,4,2,1,1,0,0,50,1,1
34,3,300681,6,10,2,4,2,2,1,0,0,40,3,1
45,3,175925,6,10,2,2,2,1,1,0,0,60,1,1
60,3,96099,6,10,2,6,2,1,1,0,0,40,1,1
48,3,449354,2,9,2,1,2,1,1,4386,0,45,1,1
35,3,107125,1,13,2,4,2,1,1,0,0,16,1,1
41,1,293485,6,10,2,1,3,1,2,3103,0,40,1,1
47,2,26145,8,11,2,6,2,1,1,0,0,40,1,1
58,1,223400,1,13,2,4,3,1,2,0,0,20,1,1
59,5,102442,1,13,2,4,3,1,2,0,0,45,1,1
31,3,236599,1,13,2,2,2,1,1,0,0,45,1,1
65,6,149131,1,13,2,12,2,1,1,0,0,40,15,1
39,3,30673,6,10,3,3,1,1,1,0,0,50,1,1
38,2,282461,9,4,2,6,2,1,1,0,0,35,1,1
43,3,111895,1,13,2,4,2,1,1,0,0,50,1,1
58,4,497253,1,13,2,2,2,2,1,0,0,40,1,1
42,1,160369,2,9,1,13,1,1,1,0,0,40,1,1
59,3,159724,4,14,2,6,2,1,1,7298,0,55,1,1
51,3,175246,2,9,2,8,2,1,1,0,0,50,1,1
53,7,290640,6,10,2,6,2,1,1,0,0,50,1,1
41,3,207578,7,12,2,2,2,2,1,0,0,50,4,1
55,3,314592,2,9,2,7,2,1,1,0,0,40,1,1
58,3,354024,2,9,2,1,3,1,2,0,0,40,1,1
26,3,178140,1,13,2,5,2,1,1,0,0,45,1,1
61,3,72442,3,7,2,5,2,1,1,0,0,40,1,1
47,3,191978,6,10,2,2,2,1,1,0,0,40,1,1
38,2,93206,1,13,2,2,2,3,1,0,1902,65,1,1
42,2,199143,11,15,3,4,5,1,2,7430,0,44,1,1
37,3,287031,6,10,2,7,2,1,1,5178,0,75,1,1
37,3,99151,2,9,2,1,3,1,2,0,0,40,1,1
37,5,160910,1,13,2,1,2,1,1,7298,0,40,1,1
40,3,198873,11,15,2,4,3,1,2,15024,0,30,1,1
45,5,311080,6,10,2,1,2,1,1,0,0,40,1,1
29,2,389857,2,9,1,7,1,1,1,0,0,50,1,1
47,3,387468,6,10,2,4,2,1,1,0,0,40,34,1
36,5,113337,6,10,2,11,2,1,1,0,0,42,1,1
58,3,118303,2,9,7,6,1,1,2,0,0,35,1,1
54,3,117674,4,14,2,4,2,1,1,0,0,40,1,1
41,3,207578,2,9,2,8,2,1,1,0,0,40,1,1
65,1,215908,2,9,2,1,2,1,1,0,2174,40,1,1
37,3,360743,6,10,2,3,2,2,1,0,0,40,1,1
44,3,185798,8,11,5,7,6,1,1,0,0,48,1,1
39,3,47871,1,13,3,2,5,1,2,0,0,50,1,1
34,3,295922,6,10,1,10,1,1,1,0,0,40,10,1
42,3,190179,1,13,2,4,2,1,1,99999,0,40,1,1
39,2,202027,11,15,2,4,2,1,1,0,1977,50,1,1
36,3,202662,4,14,2,4,2,1,1,0,0,40,1,1
49,3,296849,6,10,2,2,2,1,1,0,0,40,1,1
28,7,31717,2,9,2,2,2,1,1,0,0,45,1,1
56,3,145574,2,9,2,7,2,1,1,0,0,40,1,1
62,6,55621,6,10,2,12,2,2,1,0,0,35,1,1
49,3,177211,1,13,2,2,2,1,1,0,0,50,1,1
39,3,280570,1,13,2,2,2,1,1,3103,0,50,1,1
52,3,138944,3,7,2,7,2,1,1,0,0,40,1,1
58,3,310320,1,13,2,2,2,1,1,0,0,40,1,1
39,3,255503,1,13,1,2,1,1,1,0,0,40,1,1
41,4,253770,6,10,2,8,3,1,2,7298,0,40,1,1
37,3,109133,4,14,5,2,1,1,1,27828,0,60,13,1
48,3,212120,2,9,2,10,2,1,1,0,0,40,1,1
37,3,116960,1,13,1,4,1,1,1,0,0,45,1,1
47,3,329144,2,9,2,6,2,1,1,4386,0,45,1,1
50,3,150876,2,9,2,2,2,2,1,0,1887,55,1,1
57,7,244605,6,10,2,6,2,1,1,0,0,50,1,1
44,4,113597,6,10,2,2,2,1,1,0,0,55,1,1
41,3,137126,1,13,2,4,2,1,1,0,1977,45,1,1
50,3,31621,2,9,2,7,2,1,1,0,0,40,1,1
46,5,230979,1,13,3,4,1,1,2,4787,0,25,1,1
40,3,177027,1,13,2,5,3,3,2,7688,0,52,30,1
46,3,403911,2,9,2,7,2,2,1,0,1902,40,1,1
32,3,127875,1,13,2,11,3,1,2,0,0,40,1,1
58,2,43221,6,10,2,9,2,1,1,0,2415,40,1,1
70,7,272896,10,16,2,2,2,1,1,0,0,40,1,1
49,1,423222,4,14,2,6,2,1,1,99999,0,80,1,1
50,5,191130,8,11,2,13,2,1,1,0,0,40,1,1
48,3,195437,3,7,2,8,2,1,1,0,0,40,1,1
39,5,170382,4,14,2,4,3,1,2,0,0,50,10,1
46,6,202560,2,9,2,12,3,1,2,0,0,40,1,1
39,3,150057,4,14,1,6,1,1,1,0,0,50,1,1
36,2,409189,6,10,2,7,2,1,1,0,0,40,1,1
52,3,298215,1,13,2,7,2,1,1,0,0,50,1,1
45,2,33234,1,13,2,6,2,1,1,0,0,40,1,1
65,6,76043,2,9,2,12,2,1,1,0,0,1,1,1
33,3,377283,1,13,5,6,1,1,2,0,0,50,1,1
30,3,75167,6,10,2,10,2,1,1,0,0,40,1,1
26,3,248612,1,13,1,2,1,1,1,0,0,70,1,1
55,3,213615,2,9,2,7,2,1,1,0,0,40,1,1
61,2,392694,6,10,3,2,1,1,1,0,0,50,1,1
39,3,236391,2,9,2,8,2,1,1,0,0,50,1,1
50,7,123429,1,13,2,4,2,1,1,0,0,45,15,1
53,3,254285,4,14,2,4,2,1,1,0,0,40,1,1
37,3,238311,2,9,2,10,2,2,1,0,0,36,1,1
49,3,281647,4,14,2,2,2,1,1,0,0,45,1,1
60,3,101096,10,16,1,4,1,1,2,0,0,65,1,1
33,3,129707,1,13,1,1,1,1,1,0,0,60,1,1
55,6,270228,7,12,2,12,2,2,1,7688,0,40,1,1
55,2,248841,4,14,2,4,2,1,1,0,1977,40,1,1
37,3,112497,4,14,2,2,2,1,1,0,0,40,1,1
28,3,147560,6,10,2,6,2,1,1,0,1902,55,1,1
55,3,208451,4,14,2,2,2,1,1,0,0,40,1,1
45,3,77085,1,13,2,7,2,3,1,0,0,40,30,1
29,3,389713,8,11,2,7,2,1,1,0,0,40,1,1
41,7,495061,10,16,2,4,2,1,1,99999,0,70,1,1
42,2,162758,6,10,2,3,2,1,1,0,0,56,1,1
31,5,47276,1,13,2,5,2,1,1,0,0,38,1,1
29,3,236436,7,12,1,4,1,1,2,8614,0,40,1,1
59,3,38573,6,10,2,2,2,1,1,0,0,40,1,1
39,5,132879,1,13,2,4,2,1,1,0,1887,40,1,1
38,5,169104,1,13,2,13,2,3,1,0,0,40,14,1
51,3,171409,6,10,2,8,2,1,1,0,0,40,1,1
34,2,319165,10,16,2,4,2,1,1,0,0,50,1,1
41,3,156566,6,10,2,7,2,1,1,0,0,40,1,1
35,3,140564,1,13,2,6,2,1,1,0,0,40,1,1
45,7,151584,11,15,2,4,2,1,1,0,0,35,1,1
37,2,348960,7,12,2,8,2,1,1,0,0,50,1,1
47,3,168232,2,9,2,8,2,1,1,0,1887,45,1,1
47,7,201699,7,12,2,2,2,1,1,0,0,50,1,1
38,3,193961,6,10,2,7,2,3,1,0,0,40,14,1
50,2,68898,4,14,2,6,2,1,1,7688,0,55,1,1
77,7,84979,10,16,2,9,2,1,1,20051,0,40,1,1
34,3,243165,1,13,2,5,2,1,1,0,0,30,1,1
78,7,385242,1,13,2,2,2,1,1,9386,0,45,1,1
46,3,235646,2,9,2,7,2,1,1,0,0,40,1,1
40,3,123306,8,11,2,4,2,1,1,0,0,40,1,1
52,7,260938,6,10,2,2,2,1,1,0,0,60,1,1
35,3,183800,1,13,2,1,2,1,1,0,0,40,1,1
46,3,358585,6,10,3,7,5,1,1,0,0,40,1,1
29,3,211482,1,13,1,4,1,1,1,0,0,50,1,1
51,3,118793,1,13,2,4,2,1,1,0,0,70,1,1
36,3,86459,8,11,2,2,2,1,1,0,1887,50,1,1
48,3,83444,8,11,2,2,2,1,1,0,0,43,1,1
37,7,30529,1,13,2,6,2,1,1,0,2415,50,1,1
59,3,176647,2,9,2,7,2,1,1,0,0,40,1,1
39,5,203482,4,14,2,4,2,1,1,7298,0,40,1,1
41,4,355918,2,9,2,11,2,1,1,0,0,40,1,1
45,3,168262,2,9,2,10,2,1,1,0,1887,40,1,1
31,6,85077,1,13,2,12,3,1,2,0,1902,20,1,1
52,3,89041,1,13,4,4,1,1,1,0,0,30,1,1
46,5,180010,1,13,2,4,3,1,2,0,0,40,1,1
63,3,339755,1,13,2,4,2,1,1,0,0,50,5,1
52,3,128378,1,13,2,4,2,1,1,0,0,40,1,1
33,1,220066,10,16,2,4,3,1,2,0,0,48,1,1
55,1,153451,2,9,2,11,3,1,2,0,1887,40,1,1
35,3,204590,8,11,2,5,3,2,2,0,0,40,1,1
48,2,383384,2,9,2,7,2,1,1,0,0,40,1,1
44,1,175696,1,13,2,2,2,1,1,0,0,40,1,1
30,5,159773,1,13,2,13,2,1,1,0,0,45,1,1
64,7,59145,10,16,2,2,2,1,1,0,1902,60,1,1
44,3,157217,7,12,2,4,2,1,1,0,0,40,1,1
45,3,301802,1,13,2,8,2,1,1,0,0,50,1,1
46,5,398986,10,16,2,4,3,1,2,0,1902,52,1,1
35,3,187089,8,11,2,2,3,1,2,0,0,42,1,1
42,3,384236,4,14,2,4,2,1,1,7688,0,40,1,1
48,3,108557,1,13,2,11,3,1,2,99999,0,40,1,1
34,3,430554,6,10,2,2,2,1,1,0,0,50,1,1
43,4,214541,6,10,2,2,2,1,1,0,0,40,1,1
38,3,383239,13,6,2,7,2,1,1,3103,0,40,1,1
28,3,70034,1,13,2,6,2,1,1,0,0,45,1,1
47,7,96798,2,9,2,2,2,1,1,0,0,80,1,1
55,3,106740,2,9,2,2,2,1,1,0,0,40,1,1
31,3,19302,1,13,2,4,2,1,1,0,0,40,1,1
58,3,111625,1,13,7,2,5,1,1,8614,0,40,1,1
32,2,129497,6,10,2,7,2,1,1,0,0,55,1,1
42,3,124792,2,9,2,7,2,2,1,7688,0,45,1,1
